alias,source,project,id,atd_item,text,introducing_commit_hash,introducing_date,filename,number_of_changes,fixing_commit_hash,payment_date,last_known_path,intro-FAN-IN,intro-FAN-OUT,payment-FAN-IN,payment-FAN-OUT,intro-sloc,payment-sloc,intro-complexity,payment-complexity,normalized_intro-FAN-IN,normalized_intro-FAN-OUT,normalized_payment-FAN-IN,normalized_payment-FAN-OUT
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/main/java/org/apache/camel/builder/xpath/XPathBuilder.java,3,,,camel-core/src/main/java/org/apache/camel/builder/xpath/XPathBuilder.java,1,9,NA,NA,186,NA,42,NA,0.00537634408602151,0.0483870967741936,NA,NA
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/main/java/org/apache/camel/converter/IOConverter.java,48,,,camel-core/src/main/java/org/apache/camel/converter/IOConverter.java,0,1,74,4,47,309,10,68,0,0.0212765957446809,0.239482200647249,0.0129449838187702
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/main/java/org/apache/camel/converter/NIOConverter.java,23,,,camel-core/src/main/java/org/apache/camel/converter/NIOConverter.java,0,1,3,4,15,103,2,17,0,0.0666666666666667,0.029126213592233,0.0388349514563107
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/main/java/org/apache/camel/converter/ObjectConverter.java,38,,,camel-core/src/main/java/org/apache/camel/converter/ObjectConverter.java,5,1,5,5,35,191,7,60,0.142857142857143,0.0285714285714286,0.0261780104712042,0.0261780104712042
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/main/java/org/apache/camel/converter/jaxp/BytesSource.java,10,,,camel-core/src/main/java/org/apache/camel/BytesSource.java,1,0,6,0,0,33,6,7,#DIV/0!,#DIV/0!,0.181818181818182,0
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/main/java/org/apache/camel/converter/jaxp/JAXPConverter.java,2,,,camel-core/src/main/java/org/apache/camel/converter/jaxp/JAXPConverter.java,0,4,NA,NA,326,NA,69,NA,0,0.0122699386503067,NA,NA
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/main/java/org/apache/camel/converter/jaxp/StringSource.java,14,,,camel-core/src/main/java/org/apache/camel/StringSource.java,1,0,9,1,0,89,9,27,#DIV/0!,#DIV/0!,0.101123595505618,0.0112359550561798
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java,306,,,camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java,14,16,211,112,195,1662,44,425,0.0717948717948718,0.0820512820512821,0.126955475330927,0.0673886883273165
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/main/java/org/apache/camel/impl/converter/AnnotationTypeConverterLoader.java,48,,,camel-core/src/main/java/org/apache/camel/impl/converter/AnnotationTypeConverterLoader.java,1,6,3,17,114,266,24,71,0.0087719298245614,0.0526315789473684,0.0112781954887218,0.0639097744360902
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/main/java/org/apache/camel/impl/converter/DefaultTypeConverter.java,75,,,camel-core/src/main/java/org/apache/camel/impl/converter/DefaultTypeConverter.java,3,8,9,4,149,15,38,2,0.0201342281879195,0.0536912751677852,0.6,0.266666666666667
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/main/java/org/apache/camel/impl/converter/Injector.java,2,,,camel-core/src/main/java/org/apache/camel/spi/Injector.java,4,0,32,0,0,5,0,0,#DIV/0!,#DIV/0!,6.4,0
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/main/java/org/apache/camel/impl/converter/InstanceMethodTypeConverter.java,14,,,camel-core/src/main/java/org/apache/camel/impl/converter/InstanceMethodTypeConverter.java,1,4,1,7,40,49,8,10,0.025,0.1,0.0204081632653061,0.142857142857143
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/main/java/org/apache/camel/impl/converter/ReflectionInjector.java,2,,,camel-core/src/main/java/org/apache/camel/impl/ReflectionInjector.java,1,2,NA,NA,0,NA,3,NA,#DIV/0!,#DIV/0!,NA,NA
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/main/java/org/apache/camel/impl/converter/StaticMethodTypeConverter.java,8,,,camel-core/src/main/java/org/apache/camel/impl/converter/StaticMethodTypeConverter.java,1,2,2,3,28,31,5,7,0.0357142857142857,0.0714285714285714,0.0645161290322581,0.0967741935483871
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/main/java/org/apache/camel/impl/converter/TypeConverterLoader.java,5,,,camel-core/src/main/java/org/apache/camel/spi/TypeConverterLoader.java,2,0,4,1,0,5,0,0,#DIV/0!,#DIV/0!,0.8,0.2
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/main/java/org/apache/camel/impl/converter/TypeConverterRegistry.java,7,,,camel-core/src/main/java/org/apache/camel/spi/TypeConverterRegistry.java,3,2,30,2,0,9,0,0,#DIV/0!,#DIV/0!,3.33333333333333,0.222222222222222
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/main/java/org/apache/camel/processor/RecipientList.java,47,,,camel-core/src/main/java/org/apache/camel/processor/RecipientList.java,5,9,3,18,40,166,7,36,0.125,0.225,0.0180722891566265,0.108433734939759
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/main/java/org/apache/camel/processor/Splitter.java,51,,,camel-core/src/main/java/org/apache/camel/processor/Splitter.java,2,8,2,17,39,143,6,23,0.0512820512820513,0.205128205128205,0.013986013986014,0.118881118881119
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/main/java/org/apache/camel/util/ObjectHelper.java,121,,,camel-core/src/main/java/org/apache/camel/util/ObjectHelper.java,14,1,423,9,85,791,24,273,0.164705882352941,0.0117647058823529,0.534766118836915,0.011378002528445
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/test/java/org/apache/camel/converter/ConverterTest.java,29,,,camel-core/src/test/java/org/apache/camel/converter/ConverterTest.java,0,2,0,15,17,181,1,23,0,0.117647058823529,0,0.0828729281767956
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-core/src/test/java/org/apache/camel/converter/JaxpTest.java,22,,,camel-core/src/test/java/org/apache/camel/converter/JaxpTest.java,0,2,0,8,18,58,1,5,0,0.111111111111111,0,0.137931034482759
ATD-10,,,,164d53833a4c433ee03e8b9fe02bf32bdaeb0629,,,,camel-script/src/main/java/org/apache/camel/builder/script/ScriptBuilder.java,7,,,components/camel-script/src/main/java/org/apache/camel/builder/script/ScriptBuilder.java,1,6,3,10,0,332,55,94,#DIV/0!,#DIV/0!,0.00903614457831325,0.0301204819277108
ATD-11,commit messages,airflow,fcbc9bc492991203d4e82e71868713c4d7f17738,fcbc9bc492991203d4e82e71868713c4d7f17738,[AIRFLOW-6858] Decouple DagBag and Executor (#7479),6970b233964ee254bbb343ed8bdc906c2f7bd974,43564,airflow/api/common/experimental/delete_dag.py,10,fcbc9bc492991203d4e82e71868713c4d7f17738,43882,airflow/api/common/experimental/delete_dag.py,4,5,4,9,27,33,10,10,0.148148148148148,0.185185185185185,0.121212121212121,0.272727272727273
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/bin/cli.py,46,,,airflow/bin/cli.py,6,26,16,7,1978,1006,335,22,0.00303336703741153,0.01314459049545,0.0159045725646123,0.00695825049701789
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/contrib/executors/kubernetes_executor.py,8,,,airflow/contrib/executors/kubernetes_executor.py,3,17,3,17,554,NA,90,128,0.00541516245487365,0.0306859205776173,NA,NA
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/contrib/executors/mesos_executor.py,2,60d2507813a1cef65e7b7a8d3a0d27d6403a754e,43604,airflow/contrib/executors/mesos_executor.py,2,7,NA,NA,220,NA,44,NA,0.00909090909090909,0.0318181818181818,NA,NA
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/contrib/hooks/gcp_sql_hook.py,15,,,airflow/contrib/hooks/gcp_sql_hook.py,4,9,0,5,594,15,121,2,0.00673400673400673,0.0151515151515152,0,0.333333333333333
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/hooks/base_hook.py,11,,,airflow/hooks/base_hook.py,53,6,59,6,62,57,14,13,0.854838709677419,0.0967741935483871,1.03508771929825,0.105263157894737
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/jobs.py,16,,,airflow/jobs.py,14,22,7,28,1709,NA,355,220,0.00819192510239906,0.0128730251609128,NA,NA
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/models/__init__.py,12,,,airflow/models/__init__.py,281,17,379,19,17,22,0,0,16.5294117647059,1,17.2272727272727,0.863636363636364
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/models/baseoperator.py,51,,,airflow/models/baseoperator.py,1,21,20,26,528,685,149,209,0.00189393939393939,0.0397727272727273,0.0291970802919708,0.037956204379562
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/models/connection.py,28,,,airflow/models/connection.py,3,29,8,9,246,266,62,53,0.0121951219512195,0.117886178861789,0.0300751879699248,0.0338345864661654
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/models/crypto.py,13,,,airflow/models/crypto.py,4,4,4,3,44,39,8,9,0.0909090909090909,0.0909090909090909,0.102564102564103,0.0769230769230769
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/models/dag.py,46,,,airflow/models/dag.py,15,24,27,33,903,1131,217,283,0.0166112956810631,0.026578073089701,0.0238726790450928,0.0291777188328912
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/models/dagbag.py,28,,,airflow/models/dagbag.py,10,15,12,18,267,307,65,75,0.0374531835205993,0.0561797752808989,0.0390879478827362,0.0586319218241042
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/models/dagrun.py,21,,,airflow/models/dagrun.py,12,14,16,16,282,337,71,93,0.0425531914893617,0.049645390070922,0.0474777448071217,0.0474777448071217
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/models/pool.py,13,,,airflow/models/pool.py,4,6,8,9,45,66,5,12,0.0888888888888889,0.133333333333333,0.121212121212121,0.136363636363636
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/models/skipmixin.py,7,,,airflow/models/skipmixin.py,1,7,3,8,32,88,5,18,0.03125,0.21875,0.0340909090909091,0.0909090909090909
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/models/taskinstance.py,51,,,airflow/models/taskinstance.py,19,24,36,29,914,1101,181,242,0.0207877461706783,0.0262582056892779,0.0326975476839237,0.0263396911898274
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/models/variable.py,10,,,airflow/models/variable.py,3,8,4,8,100,97,22,22,0.03,0.08,0.0412371134020619,0.0824742268041237
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/models/xcom.py,12,,,airflow/models/xcom.py,5,9,12,10,154,134,24,22,0.0324675324675325,0.0584415584415584,0.0895522388059701,0.0746268656716418
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/operators/latest_only_operator.py,5,,,airflow/operators/latest_only_operator.py,3,3,3,1,27,24,5,4,0.111111111111111,0.111111111111111,0.125,0.0416666666666667
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/operators/python_operator.py,16,,,airflow/operators/python_operator.py,23,6,2,1,238,8,55,0,0.0966386554621849,0.0252100840336134,0.25,0.125
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/operators/subdag_operator.py,9,,,airflow/operators/subdag_operator.py,10,7,11,15,56,138,2,36,0.178571428571429,0.125,0.0797101449275362,0.108695652173913
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/sensors/base_sensor_operator.py,10,,,airflow/sensors/base_sensor_operator.py,42,8,53,8,72,100,21,24,0.583333333333333,0.111111111111111,0.53,0.08
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/settings.py,20,,,airflow/settings.py,17,5,28,7,154,173,23,30,0.11038961038961,0.0324675324675325,0.161849710982659,0.0404624277456647
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/ti_deps/deps/ready_to_reschedule.py,4,,,airflow/ti_deps/deps/ready_to_reschedule.py,3,6,3,6,36,36,5,5,0.0833333333333333,0.166666666666667,0.0833333333333333,0.166666666666667
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/ti_deps/deps/trigger_rule_dep.py,8,,,airflow/ti_deps/deps/trigger_rule_dep.py,3,5,3,4,157,140,41,44,0.0191082802547771,0.0318471337579618,0.0214285714285714,0.0285714285714286
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/utils/cli.py,11,,,airflow/utils/cli.py,2,3,18,8,48,132,6,35,0.0416666666666667,0.0625,0.136363636363636,0.0606060606060606
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/utils/db.py,23,,,airflow/utils/db.py,92,3,46,23,227,453,15,13,0.405286343612335,0.013215859030837,0.101545253863135,0.0507726269315673
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/utils/decorators.py,9,,,airflow/utils/decorators.py,171,1,200,3,64,48,21,18,2.671875,0.015625,4.16666666666667,0.0625
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/www/decorators.py,7,,,airflow/www/decorators.py,2,3,2,3,73,73,19,19,0.0273972602739726,0.0410958904109589,0.0273972602739726,0.0410958904109589
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/www/forms.py,8,,,airflow/www/forms.py,1,3,1,5,107,151,0,2,0.00934579439252336,0.0280373831775701,0.00662251655629139,0.033112582781457
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,airflow/www/views.py,73,,,airflow/www/views.py,2,39,2,41,1984,2200,334,381,0.00100806451612903,0.0196572580645161,0.000909090909090909,0.0186363636363636
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,tests/contrib/hooks/test_aws_hook.py,9,,,tests/contrib/hooks/test_aws_hook.py,0,6,0,7,168,NA,11,11,0,0.0357142857142857,NA,NA
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,tests/contrib/hooks/test_azure_container_instance_hook.py,9,,,tests/contrib/hooks/test_azure_container_instance_hook.py,0,8,0,10,86,NA,9,7,0,0.0930232558139535,NA,NA
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,tests/contrib/hooks/test_azure_container_registry_hook.py,4,,,tests/contrib/hooks/test_azure_container_registry_hook.py,0,7,0,9,21,NA,1,1,0,0.333333333333333,NA,NA
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,tests/contrib/hooks/test_azure_container_volume_hook.py,4,,,tests/contrib/hooks/test_azure_container_volume_hook.py,0,7,0,9,27,NA,1,1,0,0.259259259259259,NA,NA
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,tests/contrib/hooks/test_azure_cosmos_hook.py,7,,,tests/contrib/hooks/test_azure_cosmos_hook.py,0,10,0,11,147,NA,14,14,0,0.0680272108843538,NA,NA
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,tests/contrib/hooks/test_azure_data_lake_hook.py,5,,,tests/contrib/hooks/test_azure_data_lake_hook.py,0,9,0,10,81,NA,7,7,0,0.111111111111111,NA,NA
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,tests/contrib/hooks/test_azure_fileshare_hook.py,5,,,tests/contrib/hooks/test_azure_fileshare_hook.py,0,9,0,10,117,NA,12,12,0,0.0769230769230769,NA,NA
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,tests/contrib/hooks/test_cassandra_hook.py,5,,,tests/contrib/hooks/test_cassandra_hook.py,0,8,0,9,148,NA,15,18,0,0.0540540540540541,NA,NA
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,tests/contrib/hooks/test_cloudant_hook.py,3,,,tests/contrib/hooks/test_cloudant_hook.py,0,7,0,7,21,NA,3,3,0,0.333333333333333,NA,NA
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,tests/contrib/hooks/test_databricks_hook.py,10,,,tests/contrib/hooks/test_databricks_hook.py,0,10,0,10,319,NA,39,39,0,0.0313479623824451,NA,NA
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,tests/contrib/hooks/test_datadog_hook.py,5,,,tests/contrib/hooks/test_datadog_hook.py,0,7,0,8,108,NA,8,8,0,0.0648148148148148,NA,NA
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,tests/contrib/hooks/test_dingding_hook.py,4,,,tests/contrib/hooks/test_dingding_hook.py,0,8,0,9,242,NA,12,12,0,0.0330578512396694,NA,NA
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,tests/contrib/hooks/test_discord_webhook_hook.py,5,,,tests/contrib/hooks/test_discord_webhook_hook.py,0,8,0,9,60,NA,6,6,0,0.133333333333333,NA,NA
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,tests/contrib/hooks/test_ftp_hook.py,9,,,tests/contrib/hooks/test_ftp_hook.py,0,7,0,11,112,NA,20,20,0,0.0625,NA,NA
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,tests/contrib/hooks/test_gcp_sql_hook.py,4,,,tests/contrib/hooks/test_gcp_sql_hook.py,0,10,0,11,919,NA,58,66,0,0.0108813928182807,NA,NA
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,tests/contrib/hooks/test_grpc_hook.py,11,,,tests/contrib/hooks/test_grpc_hook.py,0,7,0,7,247,NA,19,19,0,0.0283400809716599,NA,NA
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,tests/contrib/hooks/test_imap_hook.py,7,,,tests/contrib/hooks/test_imap_hook.py,0,7,0,8,189,NA,20,23,0,0.037037037037037,NA,NA
ATD-11,,,,fcbc9bc492991203d4e82e71868713c4d7f17738,,,,tests/contrib/hooks/test_jdbc_hook.py,8,,,tests/contrib/hooks/test_jdbc_hook.py,0,7,0,9,30,NA,2,4,0,0.233333333333333,NA,NA
