alias,source,project,id,non_atd_item,text,introducing_commit_hash,introducing_date,filename,number_of_changes,fixing_commit_hash,payment_date,last_known_path,intro-FAN-IN,intro-FAN-OUT,payment-FAN-IN,payment-FAN-OUT,intro-sloc,payment-sloc,intro-complexity,payment-complexity,normalized_intro-FAN-IN,normalized_intro-FAN-OUT,normalized_payment-FAN-IN,normalized_payment-FAN-OUT,
NON-ATD-7,,,,HADOOP-10673,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/protobuf/HadoopRpcProtos.java,3,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/protobuf/HadoopRpcProtos.java,1,2,NA,NA,1578,NA,349,NA,0.000633713561470215,0.00126742712294043,NA,NA,
NON-ATD-7,,,,HADOOP-10673,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestProtoBufRpc.java,10,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestProtoBufRpc.java,0,7,2,12,78,185,7,18,0,0.0897435897435897,0.0108108108108108,0.0648648648648649,
NON-ATD-7,,,,HADOOP-10673,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/protobuf/TestProtos.java,2,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/protobuf/TestProtos.java,2,0,NA,NA,1348,NA,292,NA,0.00148367952522255,0,NA,NA,
NON-ATD-7,,,,HADOOP-10673,,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/protobuf/TestRpcServiceProtos.java,3,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/protobuf/TestRpcServiceProtos.java,1,1,NA,NA,348,NA,47,NA,0.0028735632183908,0.0028735632183908,NA,NA,
NON-ATD-8,issue,hbase,13871,HBASE-13871,"Change RegionScannerImpl to deal with Cell instead of byte[], int, int",7b4b061bcfb,2013-12-02,hbase-client/src/main/java/org/apache/hadoop/hbase/client/ClientScanner.java,29,bf3924ed054a7ee05f1214af9cd695d3c036ec3c,2015-06-10,hbase-client/src/main/java/org/apache/hadoop/hbase/client/ClientScanner.java,3,25,14,26,280,476,66,128,0.0107142857142857,0.0892857142857143,0.0294117647058824,0.0546218487394958,
NON-ATD-8,,,,HBASE-13871,,,,hbase-client/src/main/java/org/apache/hadoop/hbase/client/HTable.java,62,,,hbase-client/src/main/java/org/apache/hadoop/hbase/client/HTable.java,202,46,121,68,903,1150,165,195,0.223698781838317,0.0509413067552602,0.105217391304348,0.0591304347826087,
NON-ATD-8,,,,HBASE-13871,,,,hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionServerCallable.java,9,,,hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionServerCallable.java,10,11,15,14,90,93,27,27,0.111111111111111,0.122222222222222,0.161290322580645,0.150537634408602,
NON-ATD-8,,,,HBASE-13871,,,,hbase-client/src/main/java/org/apache/hadoop/hbase/client/ReversedClientScanner.java,11,,,hbase-client/src/main/java/org/apache/hadoop/hbase/client/ReversedClientScanner.java,2,11,2,16,107,99,24,20,0.0186915887850467,0.102803738317757,0.0202020202020202,0.161616161616162,
NON-ATD-8,,,,HBASE-13871,,,,hbase-client/src/main/java/org/apache/hadoop/hbase/client/ReversedScannerCallable.java,15,,,hbase-client/src/main/java/org/apache/hadoop/hbase/client/ReversedScannerCallable.java,1,10,1,15,80,106,17,25,0.0125,0.125,0.00943396226415094,0.141509433962264,
NON-ATD-8,,,,HBASE-13871,,,,hbase-client/src/main/java/org/apache/hadoop/hbase/client/Scan.java,24,,,hbase-client/src/main/java/org/apache/hadoop/hbase/client/Scan.java,196,9,246,14,342,457,81,102,0.573099415204678,0.0263157894736842,0.538293216630197,0.0306345733041575,
NON-ATD-8,,,,HBASE-13871,,,,hbase-client/src/main/java/org/apache/hadoop/hbase/client/ScannerCallable.java,23,,,hbase-client/src/main/java/org/apache/hadoop/hbase/client/ScannerCallable.java,12,23,15,30,244,323,53,74,0.0491803278688525,0.0942622950819672,0.0464396284829721,0.0928792569659443,
NON-ATD-8,,,,HBASE-13871,,,,hbase-client/src/main/java/org/apache/hadoop/hbase/filter/Filter.java,10,,,hbase-client/src/main/java/org/apache/hadoop/hbase/filter/Filter.java,80,3,96,4,51,46,3,3,1.56862745098039,0.0588235294117647,2.08695652173913,0.0869565217391304,
NON-ATD-8,,,,HBASE-13871,,,,hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterList.java,11,,,hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterList.java,17,7,24,9,314,324,88,92,0.054140127388535,0.0222929936305732,0.0740740740740741,0.0277777777777778,
NON-ATD-8,,,,HBASE-13871,,,,hbase-client/src/main/java/org/apache/hadoop/hbase/filter/PrefixFilter.java,11,,,hbase-client/src/main/java/org/apache/hadoop/hbase/filter/PrefixFilter.java,19,7,22,10,77,83,23,25,0.246753246753247,0.0909090909090909,0.265060240963855,0.120481927710843,
NON-ATD-8,,,,HBASE-13871,,,,hbase-client/src/main/java/org/apache/hadoop/hbase/protobuf/ProtobufUtil.java,46,,,hbase-client/src/main/java/org/apache/hadoop/hbase/protobuf/ProtobufUtil.java,138,56,160,68,1807,2131,427,525,0.0763696734919757,0.0309905921416713,0.0750821210699202,0.0319099014547161,
NON-ATD-8,,,,HBASE-13871,,,,hbase-common/src/main/java/org/apache/hadoop/hbase/util/Bytes.java,22,,,hbase-common/src/main/java/org/apache/hadoop/hbase/util/Bytes.java,714,3,838,7,1107,1449,291,378,0.644986449864499,0.002710027100271,0.578329882677709,0.00483091787439614,
NON-ATD-8,,,,HBASE-13871,,,,hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClientProtos.java,16,,,hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClientProtos.java,65,4,86,5,21951,24626,4864,5479,0.00296114072251834,0.000182224044462667,0.00349224396978803,0.000203037440103955,
NON-ATD-8,,,,HBASE-13871,,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,162,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,171,100,130,132,3691,5410,804,1175,0.0463289081549716,0.0270929287455974,0.0240295748613678,0.0243992606284658,
NON-ATD-8,,,,HBASE-13871,,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java,54,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java,33,60,36,72,1413,1654,257,312,0.0233545647558386,0.0424628450106157,0.0217654171704958,0.0435308343409915,
NON-ATD-8,,,,HBASE-13871,,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/KeyValueHeap.java,12,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/KeyValueHeap.java,8,6,9,9,210,225,52,56,0.0380952380952381,0.0285714285714286,0.04,0.04,
NON-ATD-8,,,,HBASE-13871,,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/KeyValueScanner.java,6,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/KeyValueScanner.java,28,2,30,3,26,27,0,0,1.07692307692308,0.0769230769230769,1.11111111111111,0.111111111111111,
NON-ATD-8,,,,HBASE-13871,,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStore.java,8,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStore.java,8,17,5,7,590,22,148,0,0.0135593220338983,0.0288135593220339,0.227272727272727,0.318181818181818,
NON-ATD-8,,,,HBASE-13871,,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/NonReversedNonLazyKeyValueScanner.java,3,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/NonReversedNonLazyKeyValueScanner.java,5,2,5,3,24,24,3,3,0.208333333333333,0.0833333333333333,0.208333333333333,0.125,
NON-ATD-8,,,,HBASE-13871,,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ReversedKeyValueHeap.java,6,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ReversedKeyValueHeap.java,3,3,4,6,126,125,28,28,0.0238095238095238,0.0238095238095238,0.032,0.048,
NON-ATD-8,,,,HBASE-13871,,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ReversedRegionScannerImpl.java,11,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ReversedRegionScannerImpl.java,1,6,2,10,44,45,8,8,0.0227272727272727,0.136363636363636,0.0444444444444444,0.222222222222222,
NON-ATD-8,,,,HBASE-13871,,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ReversedStoreScanner.java,7,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ReversedStoreScanner.java,3,7,3,10,89,90,18,18,0.0337078651685393,0.0786516853932584,0.0333333333333333,0.111111111111111,
NON-ATD-8,,,,HBASE-13871,,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScanQueryMatcher.java,18,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScanQueryMatcher.java,8,16,8,23,304,335,77,88,0.0263157894736842,0.0526315789473684,0.0238805970149254,0.0686567164179105,
NON-ATD-8,,,,HBASE-13871,,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFile.java,26,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFile.java,81,26,86,28,959,1000,226,237,0.0844629822732013,0.02711157455683,0.086,0.028,
NON-ATD-8,,,,HBASE-13871,,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFileScanner.java,18,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFileScanner.java,14,9,14,13,315,336,75,88,0.0444444444444444,0.0285714285714286,0.0416666666666667,0.0386904761904762,
NON-ATD-8,,,,HBASE-13871,,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreScanner.java,27,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreScanner.java,19,27,19,32,489,588,113,141,0.0388548057259714,0.0552147239263804,0.032312925170068,0.054421768707483,
NON-ATD-8,,,,HBASE-13871,,,,hbase-server/src/main/java/org/apache/hadoop/hbase/util/CollectionBackedScanner.java,6,,,hbase-server/src/main/java/org/apache/hadoop/hbase/util/CollectionBackedScanner.java,6,2,4,4,90,89,17,16,0.0666666666666667,0.0222222222222222,0.0449438202247191,0.0449438202247191,
NON-ATD-8,,,,HBASE-13871,,,,hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestFromClientSide.java,51,,,hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestFromClientSide.java,1,69,1,80,4304,4794,272,316,0.000232342007434944,0.0160315985130112,0.000208594075928244,0.0166875260742595,
NON-ATD-8,,,,HBASE-13871,,,,hbase-server/src/test/java/org/apache/hadoop/hbase/filter/TestFilter.java,14,,,hbase-server/src/test/java/org/apache/hadoop/hbase/filter/TestFilter.java,0,41,0,43,1549,1579,98,104,0,0.026468689477082,0,0.0272324255858138,
NON-ATD-8,,,,HBASE-13871,,,,hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/NoOpScanPolicyObserver.java,2,,,hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/NoOpScanPolicyObserver.java,2,14,2,15,47,47,4,4,0.0425531914893617,0.297872340425532,0.0425531914893617,0.319148936170213,
NON-ATD-8,,,,HBASE-13871,,,,hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestCompaction.java,10,,,hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestCompaction.java,1,42,1,33,762,440,101,54,0.00131233595800525,0.0551181102362205,0.00227272727272727,0.075,
NON-ATD-8,,,,HBASE-13871,,,,hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestHRegion.java,54,,,hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestHRegion.java,1,72,1,95,3590,4807,291,385,0.000278551532033426,0.0200557103064067,0.000208029956313709,0.0197628458498024,
NON-ATD-8,,,,HBASE-13871,,,,hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestReversibleScanners.java,14,,,hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestReversibleScanners.java,0,34,0,42,567,572,81,82,0,0.0599647266313933,0,0.0734265734265734,
NON-ATD-9,commit messages,shardingsphere,1f7c0be8779ab746db1cec51f2f0ea186b3ab2f5,1f7c0be8779ab746db1cec51f2f0ea186b3ab2f5,"for #1205, remove sync for SQLExecutePrepareTemplate and recover sync for get connections on same data source, because data source map always use same hash sequence to iterator entries",37c264ded004,2018-09-01,sharding-core/src/main/java/io/shardingsphere/core/executor/sql/prepare/SQLExecutePrepareCallback.java,8,1f7c0be8779ab746db1cec51f2f0ea186b3ab2f5,2018-09-20,sharding-core/src/main/java/io/shardingsphere/core/executor/sql/prepare/SQLExecutePrepareCallback.java,4,2,5,3,9,11,0,0,0.444444444444444,0.222222222222222,0.454545454545455,0.272727272727273,
NON-ATD-9,,,,1f7c0be8779ab746db1cec51f2f0ea186b3ab2f5,,,,sharding-core/src/main/java/io/shardingsphere/core/executor/sql/prepare/SQLExecutePrepareTemplate.java,19,,,sharding-core/src/main/java/io/shardingsphere/core/executor/sql/prepare/SQLExecutePrepareTemplate.java,3,4,2,6,42,59,6,10,0.0714285714285714,0.0952380952380952,0.0338983050847458,0.101694915254237,
NON-ATD-9,,,,1f7c0be8779ab746db1cec51f2f0ea186b3ab2f5,,,,sharding-jdbc/src/main/java/io/shardingsphere/core/jdbc/core/statement/ShardingPreparedStatement.java,50,,,sharding-jdbc/src/main/java/io/shardingsphere/core/jdbc/core/statement/ShardingPreparedStatement.java,6,40,3,23,341,230,56,43,0.0175953079178886,0.117302052785924,0.0130434782608696,0.1,
NON-ATD-9,,,,1f7c0be8779ab746db1cec51f2f0ea186b3ab2f5,,,,sharding-jdbc/src/main/java/io/shardingsphere/core/jdbc/core/statement/ShardingStatement.java,27,,,sharding-jdbc/src/main/java/io/shardingsphere/core/jdbc/core/statement/ShardingStatement.java,6,37,3,23,314,251,48,42,0.0191082802547771,0.117834394904459,0.0119521912350598,0.0916334661354582,
NON-ATD-9,,,,1f7c0be8779ab746db1cec51f2f0ea186b3ab2f5,,,,sharding-proxy/src/main/java/io/shardingsphere/proxy/backend/jdbc/execute/memory/ConnectionStrictlyExecuteEngine.java,11,,,sharding-proxy/src/main/java/io/shardingsphere/proxy/backend/jdbc/execute/memory/ConnectionStrictlyExecuteEngine.java,1,25,NA,NA,106,NA,13,NA,0.00943396226415094,0.235849056603774,NA,NA,
NON-ATD-10,commit messages,nifi,113ad5ecfa8990c97a56b8fc31656f3542735906,113ad5ecfa8990c97a56b8fc31656f3542735906,NIFI-4639: Updated PublishKafka 1.0 processor to use a fresh writer for each output record as well. This closes #2292.,00b11e82b73,2017-12-03,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/ConsumeKafkaRecord_1_0.java,1,113ad5ecfa8990c97a56b8fc31656f3542735906,2017-12-08,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/ConsumeKafkaRecord_1_0.java,2,28,2,28,336,336,30,30,0.00595238095238095,0.0833333333333333,0.00595238095238095,0.0833333333333333,
NON-ATD-10,,,,113ad5ecfa8990c97a56b8fc31656f0,,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/ConsumeKafka_1_0.java,1,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/ConsumeKafka_1_0.java,1,25,2,25,325,325,31,31,0.00307692307692308,0.0769230769230769,0.00615384615384615,0.0769230769230769,
NON-ATD-10,,,,113ad5ecfa8990c97a56b8fc31656f0,,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/ConsumerLease.java,1,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/ConsumerLease.java,22,17,26,17,486,486,87,87,0.0452674897119342,0.0349794238683128,0.0534979423868313,0.0349794238683128,
NON-ATD-10,,,,113ad5ecfa8990c97a56b8fc31656f0,,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/ConsumerPool.java,1,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/ConsumerPool.java,18,7,22,7,270,270,28,28,0.0666666666666667,0.0259259259259259,0.0814814814814815,0.0259259259259259,
NON-ATD-10,,,,113ad5ecfa8990c97a56b8fc31656f0,,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/InFlightMessageTracker.java,1,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/InFlightMessageTracker.java,9,3,9,3,122,122,25,25,0.0737704918032787,0.0245901639344262,0.0737704918032787,0.0245901639344262,
NON-ATD-10,,,,113ad5ecfa8990c97a56b8fc31656f0,,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/KafkaProcessorUtils.java,1,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/KafkaProcessorUtils.java,25,11,29,11,255,255,57,57,0.0980392156862745,0.0431372549019608,0.113725490196078,0.0431372549019608,
NON-ATD-10,,,,113ad5ecfa8990c97a56b8fc31656f0,,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/Partitioners.java,1,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/Partitioners.java,7,0,7,0,27,27,6,6,0.259259259259259,0,0.259259259259259,0,
NON-ATD-10,,,,113ad5ecfa8990c97a56b8fc31656f0,,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/PublishKafkaRecord_1_0.java,1,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/PublishKafkaRecord_1_0.java,1,38,1,38,368,368,23,23,0.00271739130434783,0.103260869565217,0.00271739130434783,0.103260869565217,
NON-ATD-10,,,,113ad5ecfa8990c97a56b8fc31656f0,,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/PublishKafka_1_0.java,1,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/PublishKafka_1_0.java,2,30,2,30,377,377,27,27,0.00530503978779841,0.0795755968169761,0.00530503978779841,0.0795755968169761,
NON-ATD-10,,,,113ad5ecfa8990c97a56b8fc31656f0,,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/PublishResult.java,1,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/PublishResult.java,22,1,22,1,21,21,1,1,1.04761904761905,0.0476190476190476,1.04761904761905,0.0476190476190476,
NON-ATD-10,,,,113ad5ecfa8990c97a56b8fc31656f0,,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/PublisherLease.java,2,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/PublisherLease.java,26,13,26,13,203,205,42,42,0.12807881773399,0.0640394088669951,0.126829268292683,0.0634146341463415,
NON-ATD-10,,,,113ad5ecfa8990c97a56b8fc31656f0,,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/PublisherPool.java,1,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/PublisherPool.java,18,2,18,2,77,77,12,12,0.233766233766234,0.025974025974026,0.233766233766234,0.025974025974026,
NON-ATD-10,,,,113ad5ecfa8990c97a56b8fc31656f0,,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/test/java/org/apache/nifi/processors/kafka/pubsub/ConsumeKafkaTest.java,2,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/test/java/org/apache/nifi/processors/kafka/pubsub/ConsumeKafkaTest.java,0,8,0,6,173,87,10,7,0,0.046242774566474,0,0.0689655172413793,
NON-ATD-10,,,,113ad5ecfa8990c97a56b8fc31656f0,,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/test/java/org/apache/nifi/processors/kafka/pubsub/ConsumerPoolTest.java,1,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/test/java/org/apache/nifi/processors/kafka/pubsub/ConsumerPoolTest.java,0,6,0,6,199,199,11,11,0,0.0301507537688442,0,0.0301507537688442,
NON-ATD-10,,,,113ad5ecfa8990c97a56b8fc31656f0,,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/test/java/org/apache/nifi/processors/kafka/pubsub/TestConsumeKafkaRecord_1_0.java,1,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/test/java/org/apache/nifi/processors/kafka/pubsub/TestConsumeKafkaRecord_1_0.java,0,13,0,13,166,166,10,10,0,0.0783132530120482,0,0.0783132530120482,
NON-ATD-10,,,,113ad5ecfa8990c97a56b8fc31656f0,,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/test/java/org/apache/nifi/processors/kafka/pubsub/TestInFlightMessageTracker.java,1,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/test/java/org/apache/nifi/processors/kafka/pubsub/TestInFlightMessageTracker.java,0,3,0,3,52,52,5,5,0,0.0576923076923077,0,0.0576923076923077,
NON-ATD-10,,,,113ad5ecfa8990c97a56b8fc31656f0,,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/test/java/org/apache/nifi/processors/kafka/pubsub/TestPublishKafka.java,1,,,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-1-0-processors/src/test/java/org/apache/nifi/processors/kafka/pubsub/TestPublishKafka.java,0,9,0,9,181,181,16,16,0,0.0497237569060773,0,0.0497237569060773,
